country.name.en,year,cowcode,per_capita_deaths,warstds,ager,agexp,anoc,army85,autch98,auto4,autonomy,avgnabo,centpol3,coldwar,decade1,decade2,decade3,decade4,dem,dem4,demch98,dlang,drel,durable,ef,ef2,ehet,elfo,elfo2,etdo4590,expgdp,exrec,fedpol3,fuelexp,gdpgrowth,geo1,geo2,geo34,geo57,geo69,geo8,illiteracy,incumb,infant,inst,inst3,life,lmtnest,ln_gdpen,lpopns,major,manuexp,milper,mirps0,mirps1,mirps2,mirps3,nat_war,ncontig,nmgdp,nmdp4_alt,numlang,nwstate,oil,p4mchg,parcomp,parreg,part,partfree,plural,plurrel,pol4,pol4m,pol4sq,polch98,polcomp,popdense,presi,pri,proxregc,ptime,reg,regd4_alt,relfrac,seceduc,second,semipol3,sip2,sxpnew,sxpsq,tnatwar,trade,warhist,xconst
Afghanistan,1989,700,4.359301847782852e-4,0,119,13.87068198,0,47000,0,7,0,0.376936913,1,1,0,0,1,0,0,0,0,70,20,9,0.750796974,0.563696086,90,66,4356,1,20.97734981,3,0,14.60752441,8.20179e-4,0,0,0,1,0,0,78.40000153,0,183,0,0,41.4878006,4.198705196,0.60212779,16.57640648,0,28.34949785,130.8317979,0,0,1,0,0,0,1986,-6,8,0,0,0,2,4,1,0,0.379999995,84,-7,-7,49,0,2,30.59774017,0,20,0,399,1,-1,0.271800011,8,0.252999991,0,0.055555601,0.102385555,0.022090594,0,47.52469398,0,2
Afghanistan,1990,700,1.1907532771294563e-4,0,120,13.86616621,0,47000,1,8,0,0.475504398,1,1,0,0,0,1,0,0,0,70,20,10,0.750796974,0.563696086,90,66,4356,1,21.01984698,3,0,14.61097569,8.20392e-4,0,0,0,1,0,0,76.69999695,0,183,0,0,41.4878006,4.198705196,0.616805971,16.59563255,0,28.33163597,130.1230191,0,0,1,0,0,0,2036.666626,-5,8,0,0,-1,1,4,1,0,0.379999995,84,-8,-8,64,-1,1,31.35302925,0,20,0,399,1,-1,0.271800011,8,0.252999991,0,0.055555601,0.102345358,0.022067343,0,47.62474063,0,2
Afghanistan,1991,700,2.482890463474891e-4,0,121,13.90683414,0,47000,0,8,0,0.475504398,1,0,0,0,0,1,0,0,0,70,20,11,0.750796974,0.563696086,90,66,4356,1,21.00342968,3,0,14.66062244,7.24727e-4,0,0,0,1,0,0,73.09999847,0,164,0,0,43.4878006,4.198705196,0.570414424,16.614620209999998,0,28.29738362,131.1564804,0,0,1,0,0,0,2108.333252,-3,8,0,0,0,1,4,1,0,0.379999995,84,-8,-8,64,0,1,32.16238022,0,27,0,399,1,4,0.271800011,9,0.252999991,0,0.055555601,0.102540978,0.022186427,0,47.57292413,0,2
Afghanistan,1992,700,2.951908671977295e-4,0,122,13.88132062,0,47000,0,8,0,0.353852004,1,0,0,0,0,1,0,0,0,70,20,12,0.750796974,0.563696086,90,66,4356,1,20.98916252,3,0,14.62273488,5.58344e-4,0,0,0,1,0,0,73.09999847,0,164,0,1,43.4878006,4.198705196,0.306268713,16.76310158,0,28.26592434,131.6083288,0,0,1,0,0,0,2203.333252,-6,8,0,0,0,1,4,1,0,0.379999995,84,-8,-8,64,0,1,33.02901077,0,27,0,401,1,5,0.271800011,9,0.252999991,0,0.055555601,0.102914257,0.022476914,0,47.61237085,0,2
Afghanistan,1993,700,2.3525914322552614e-4,0,123,13.84241476,1,47000,0,4,0,0.425100386,1,0,0,0,0,1,0,3,0,70,20,0,0.750796974,0.563696086,90,66,4356,1,21.01030883,5,0,14.58432915,8.44594e-4,0,0,0,1,0,0,71.5,0,164,0,1,43.4878006,4.198705196,0.308607697,16.91301537,0,28.40714347,130.8690208,0,0,0,0,1,0,2305.455566,-7,8,0,0,8,2,3,1,0,0.379999995,84,-1,0,47,0,4,33.95639038,0,27,1,401,1,6,0.271800011,9,0.252999991,0,0.390556873,0.102283626,0.02209881,1,47.63862188,0,4
Afghanistan,1994,700,5.233744646201907e-4,0,124,13.87923383,1,47000,0,4,0,0.465448201,1,0,0,0,0,1,0,3,0,70,20,0,0.750796974,0.563696086,90,66,4356,1,21.01839764,5,0,14.63205501,7.31287e-4,0,0,0,1,0,0,69.40000153,0,164,0,1,43.4878006,4.198705196,0.307101264,16.94180679,0,28.31723219,130.1352941,0,0,0,0,1,0,2406.598633,-7,8,0,0,0,2,3,1,0,0.379999995,84,-1,0,47,0,4,34.94829178,0,27,1,401,1,6,0.271800011,9,0.252999991,0,0.389900223,0.102375987,0.022059381,1,47.67018242,0,4
Afghanistan,1995,700,3.0457196981534967e-4,0,125,13.87572198,1,47000,0,4,0,0.491414785,1,0,0,0,0,1,0,3,0,70,20,0,0.750796974,0.563696086,90,66,4356,1,20.98546937,5,0,14.59497475,8.42897e-4,0,0,0,1,0,0,68,0,164,0,1,43.4878006,4.198705196,0.307561334,16.97170258,0,28.33342076,130.3020377,0,0,0,0,1,0,2535.324951,-7,8,0,0,0,2,3,1,0,0.379999995,84,-1,0,47,0,4,36.00883102,0,27,1,401,1,6,0.271800011,9,0.252999991,0,0.389954812,0.102462775,0.022125119,2,47.5736341,0,4
Afghanistan,1996,700,1.6851032628309182e-4,0,126,13.84020181,1,47000,0,4,0,0.505966425,1,0,0,0,0,1,0,3,0,70,20,0,0.750796974,0.563696086,90,66,4356,1,20.98898918,5,0,14.60755077,6.19597e-4,0,0,0,1,0,0,67.80000305,0,160,0,1,45.4878006,4.198705196,0.309003053,17.00209427,0,28.40702311,132.3008136,0,0,0,0,1,0,1989.682983,-7,8,0,0,0,2,3,1,0,0.379999995,84,-1,0,47,0,4,37.12002945,0,49,1,401,1,6,0.271800011,22,0.252999991,0,0.390295764,0.102480976,0.022095553,2,47.60569928,0,4
Afghanistan,1997,700,3.3042095195330134e-4,0,127,13.85456032,0,47000,0,7,0,0.446960598,1,0,0,0,0,1,0,0,0,70,20,0,0.750796974,0.563696086,90,66,4356,1,21.00582906,4,0,14.6194195,9.3975e-4,0,0,0,1,0,0,66,0,160,0,1,45.4878006,4.198705196,0.307988997,17.03298378,0,28.38801784,131.216635,0,1,0,0,1,0,2088.352539,-7,8,0,0,-7,1,4,1,0,0.379999995,84,-7,-7,49,0,1,102.0791241,0,49,1,401,1,6,0.271800011,22,0.252999991,0,0,0.102461157,0.022160457,2,47.63180746,0,1
Afghanistan,1998,700,3.169557655196104e-4,0,128,13.88470555,0,47000,0,7,0,0.446960598,1,0,0,0,0,1,0,0,0,70,20,1,0.750796974,0.563696086,90,66,4356,1,21.01901124,4,0,14.55137368,7.23859e-4,0,0,0,1,0,0,65.30000305,0,160,0,1,45.4878006,4.198705196,0.308675405,17.06437302,0,28.34187412,130.857692,0,1,0,0,1,0,3243.022828,-6,8,0,0,0,1,4,1,0,0.379999995,84,-7,-7,49,0,1,101.8063713,0,49,0,401,1,6,0.271800011,22,0.252999991,0,0,0.102425887,0.022094112,2,47.65377428,0,1
Afghanistan,1999,700,2.2948961935014434e-4,0,129,13.96085608,0,47000,0,7,0,0.446960598,1,0,0,0,0,1,0,0,0,70,20,2,0.750796974,0.563696086,90,66,4356,1,20.9595132,4,0,14.53658777,8.21854e-4,0,0,0,1,0,0,65.09999847,0,160,0,0,45.4878006,4.198705196,0.306431671,17.09994316,0,28.29426604,130.2258529,0,1,0,0,1,0,3241.665736,-4,8,0,0,0,1,4,1,0,0.379999995,84,-7,-7,49,0,1,101.766449,0,49,0,401,1,6,0.271800011,22,0.252999991,0,0,0.102197625,0.021942496,1,47.49564831,0,1
Afghanistan,2000,700,2.5192544912388414e-4,0,130,13.95795999,0,47000,0,7,0,0.174292505,1,0,0,0,0,0,0,0,0,35.53094616,15.48285804,3,0.55251138,0.363045708,60.55748664,53.21134821,3497.7365,1,20.92507391,4,0,14.576991,0.0013088,0,0,0,1,0,0,64.40000153,0,160,1,0,45.4878006,2.600317927,0.305685641,16.47133109,0,28.30652143,130.1304957,0,1,0,0,1,0,3242.444672,-7,9.389281589,0,0,0,1,4,1,0,0.576200302,71.36204121,-7,-7,49,0,1,102.2776849,0,49,0,401,1,6,0.391260031,22,0.184362741,0,0,0.101907867,0.021716027,1,47.37446292,0,1
Afghanistan,2001,700,1.0774290100167573e-4,1,35.8181369066475,7.89876069887578,0,152027.03404355,-0.0328331176182251,3.25512782795738,0.00466552305888147,0.452556204763231,0.862209523957885,0,0,0,0,0,0,0,0.025237359971817,20.658703768861,9.34071108302566,0,0.4078994215593,0.230094526741879,36.0957603451953,35.6221051411084,2005.66940083688,0.291659017029536,34.6934142686265,0,0.102606169200539,15.4055628705657,0.0213437668292993,0,0,0,1,0,0,31.9878925052303,0.0146010541762791,61.5607991237285,0.800294738977991,0,62.9091322260203,2.18619767340878,0.892545812709648,15.532931904728,0.0561156362271546,35.3860539521714,142.83641135999,0.130265643306542,0.116482254371799,0.246401140768981,0.362956705427499,0.295537152900603,0.163408155995795,4731.47233740627,0.291023315092324,5.34072388445227,0.0423819024230067,0.108310317261935,0.0793086454950124,2.94123155876945,3.87492040808207,2.52271840866525,0.0976040902663241,0.709592291406624,74.19258715922,0.730464889624624,0.878287420698928,59.9174589405604,0.0571078270119865,5.4823272175286,136.334241320248,0.073387202135573,90.1873229874269,0.157748752851535,245.63911068391,0.552428076594099,0.372346786586696,0.35338851445996,47.7787224834658,0.141572422620657,0.0348144342074972,0.50516625513271,0.155272131971114,0.0522230136683492,0.405033718934988,74.8344271464539,0.113021638378546,4.24386769504848
Afghanistan,2002,700,1.3273881682105225e-6,0,35.0917810832639,7.96155901558497,0,161067.498005846,-0.0029963359034138,3.51396853379013,0.00602633647396611,0.455316839617398,0.858250960938267,0,0,0,0,0,0,0,0.00113711870276037,22.1680084075288,9.82552987223337,1,0.429278896196655,0.250944530060067,38.4876202927355,37.305531890786,2152.07533380561,0.313785941256031,34.1122923127422,0,0.102864842204514,15.4091955143247,0.0229773684720983,0,0,0,1,0,0,32.6636411786639,0.0166441664694846,64.5318847648706,0.756660155318532,1,62.247496710385,2.1542819044463,0.865821488213256,15.61179831606,0.0635073186509097,34.873738800692,149.491084783957,0.136140988696884,0.135633759247782,0.254292195732051,0.344430673804293,0.31247845311717,0.160338062109507,4623.82792950599,-0.16565578879436,5.85966925358855,0.0227131697398916,0.114475339643462,0.0266364484804758,2.82924119967954,3.83386504663706,2.45725372450282,0.116136724330067,0.689202776060068,73.8291465508215,0.387308279576818,0.444158017701736,59.9309246988204,0.00293738263223942,5.23196549574904,130.032901564903,0.0831362761091339,89.5642460566702,0.135012614046299,257.206547578999,0.576983051686568,-0.0619609719475432,0.356491526734219,46.1288440812803,0.148342453279058,0.0386679514961575,0.484545465783541,0.154292612039815,0.0515549910562392,0.444960215478808,73.7694415659927,0.137656048051251,4.1208073876271
Afghanistan,2003,700,2.7870596482705387e-5,0,34.9264166955388,8.04008057896599,0,158427.998228323,-0.0061804931344063,3.52684061018307,0.00589253584177589,0.454419803412525,0.858816816671424,0,0,0,0,0,0,0,0.00417019379694059,22.3810591619539,9.91173230211536,2,0.431934134005404,0.253584554834636,38.8431042012157,37.5263863136626,2173.4698196833,0.3147894474197,34.1042320629921,0,0.102006680060186,15.4463780903224,0.0228707662501583,0,0,0,1,0,0,32.7227193891183,0.0166528049348993,65.1101617679676,0.753764559738171,1,62.0964233621763,2.15339396742379,0.855970470981423,15.6061476979156,0.0647431872070056,34.5983635280838,147.721291979787,0.136592493363008,0.13583871964847,0.256021696893482,0.342874044268567,0.314248036556215,0.158829496109783,4597.51262336191,-0.199446770197542,5.91626689916072,0.0237182092567756,0.11471371812038,0.0346960275990137,2.82415883448491,3.82747050225238,2.45357986267362,0.117140732051496,0.686586902679448,73.7414860039938,0.374523481468583,0.42930983888564,59.8063001738905,0.0089544737292419,5.22350094902733,129.211978655307,0.0830253172104258,89.3180663537784,0.13751685304556,256.626123771505,0.579610721821287,-0.117396738359753,0.357257456977063,45.8252114600898,0.149155583993039,0.0389717685485939,0.483433771683754,0.155276412838136,0.0521120512128662,0.448016934590341,73.7247076136437,0.136864281473601,4.11582353381076
